Name,Bptf,Cbfa2t3h,Erg,Ets1,Ets2,Etv6,Fli1,Gata1,Gata2,Gata3,Gfi1b,Hhex,Hoxa5,Hoxa9,Hoxb4,Ikzf1,Ldb1,Lmo2,Lyl1,Meis1,Mitf,Myb,Nfe2,Nkx2,Notch,Pbx1,Prdm16,Runx1,Smarcc1,Tal1,Tcf7
HSC_150_043,0.943349353,0.781091058,0.805286965,1,0.854509632,0.861976658,0.871083992,0,0.873538871,0.860366491,0.824924922,0.887911771,0,0.905248946,0,0.838079581,0.786358142,0.752350655,0.826016883,0.896084909,0,0.749921814,0.837254756,0.924702733,0,0.934011901,0.870803075,0.735067831,0.725708586,0.844902281,0
HSC48_013,0.804956268,0.721719627,0.788552072,0,0.744489345,0.791829629,0.811576615,0,0.714438419,0.768884979,0.826890083,0.775655968,0,0.681525803,0,0.796993465,0.673724429,0.815942012,0.723841409,0.765236565,0.885834902,0.675187634,0.85833612,0.788298363,0,0.815416319,0.764815652,0.589549106,0.794391752,0.731840598,0
HSC48_083,0.828950911,0.798920445,0.707636021,0.765867496,0.745064367,0.638741441,0.891362233,0,0.825474342,0.763513569,0.718821911,0.816406618,0,0.748536229,0,0.631250316,0,0.883849731,0.776164889,0.734593489,0,0.701404585,0.884751111,0.767880824,0,0.914645878,0.789804174,0.428279037,0.677872347,0.868762124,0
HSC34_387,0,0.890910593,0.932652655,0.795992597,0.828203521,0.781929194,0.891463323,0,0.816069384,0.86260863,0.958861022,0.939474279,0,0.778691026,0,0.773679907,0.888780449,0.904799567,0.782055145,0.90584948,0,0.786022521,0.887259644,0.808720949,0,0.833583958,0.919769583,0.78224496,0.877227643,0.841273342,0
HSC48_049,0.77070793,0.77637862,0.780509792,0.724222886,0.815356469,0.83915418,0.811798316,0,0.719726873,0.791517266,0.667850021,0.865728506,0,0.744674334,0,0.773814414,0.753889601,0.879745297,0.76062233,0.791542203,0.766243982,0.668340312,0.874993952,0.68169524,0,0.54114324,0.82734253,0,0.826484193,0.744344004,0
HSC_150_035,0.714470927,0.718703603,0.685153773,0,0.568964317,0,0.732101593,0,0.840416834,0,0.765420401,0,0.348314597,0.662161247,0,0.71535696,0,0.541135739,0.695488306,0,0,0.533201342,0.766814189,0.543687456,0,0,0.693535469,0,0.519405816,0.479138172,0
HSC_150_052,0.79485198,0.725164792,0.801799515,0,0.808727918,0.840267142,0.775638721,0,0.790251925,0.886059991,0.79208547,0,0,0.687229004,0,0,0.766262018,0.843470885,0.795105963,0.822567062,0.861246402,0.747918423,0.810278652,0,0.764265376,0.796194582,0.902237492,0.584378849,0.679479326,0.679291213,0
HSC_150_160,0.864485528,0.960746264,0.98435646,0,0.969001626,0.770511046,0.965329111,0,0.923105445,0,0.986875117,0,0,0.833031785,0,0,0.928401305,0.881628707,0.925728491,0.871204183,0.970159217,0.692339966,0.977388339,0.985720498,0,0.99043244,0.918865398,0,0.900534934,0,0
HSC_150_165,0.878441989,0.730515092,0.848640554,0.731189387,0.605094746,0,0.792842764,0,0.748102707,0.826652391,0.859087006,0.887296147,0,0,0,0.67750319,0.641083805,0.78851909,0.719298324,0.80360814,0.815331691,0.514386139,0.782897709,0.78743654,0,0.889047401,0.746462143,0.35640816,0.710991402,0.84810293,0
HSC48_205,0.705238941,0.794745358,0.874309862,0.750384269,0.750162875,0.754916972,0.823748337,0,0.835706358,0.82847591,0.878647231,0.51520001,0.888442605,0.733480693,0.89409539,0.696180238,0,0.800485016,0.791507912,0.81706531,0,0.573353065,0.834315782,0.854840403,0.525103156,0.785420193,0.789939755,0.580128975,0.770990263,0.513515111,0
HSC_150_150,0.645464934,0.74776838,0.726068376,0.860113045,0.765910533,0.761076418,0.786312381,0,0.716620596,0.716079893,0.838286155,0.880928918,0,0.815863373,0,0.750720363,0.777877084,0.869435939,0.752151258,0.720776726,0,0.61739688,0.744833964,0.750336584,0,0.908275056,0.821140216,0.335108059,0.751181638,0.777975506,0
HSC34_338,0.959743983,0.835628536,0.906654803,0,0,0.870192537,0.963482246,0,0.913643465,0.895192328,0.823363229,0.973155015,0,0.782335616,0,0.778444213,0.881245913,0.963425025,0.840592149,0.949197536,0.900220316,0.891661421,0.884754139,0.840093078,0.836263632,0.940560983,0.882823982,0.826548856,0.871640719,0.910833238,0
HSC_150_112,0.753638995,0.754090309,0.738735024,0,0.764448238,0.768380017,0.761426591,0,0.697441441,0.752824177,0.682944115,0.869196067,0,0,0,0.664049951,0.749201618,0.826307281,0.755167001,0.722088029,0,0.573093689,0.771741901,0.749968141,0,0.394447296,0,0,0.798168631,0,0
HSC_150_063,0.825780919,0.771290978,0.80453107,0,0.746518623,0,0.761288632,0,0.913684358,0,0.853172587,0.844893534,0,0.724209149,0,0.702362964,0.737075061,0.827352848,0.76521261,0.721402745,0.842372191,0.675531547,0.849413215,0.709242133,0,0.766363135,0,0.395210469,0.659079584,0.885403089,0
HSC34_224,0.847696841,0.718536334,0.738144177,0,0.742604339,0.674597526,0.825992983,0,0.33700737,0.801606989,0.793211159,0.803328258,0,0.741575833,0.86784829,0.710402532,0.828673552,0.79360831,0.802408623,0.771112862,0,0.607883552,0.840824752,0.693538276,0,0.749533143,0.962298429,0.603184503,0.671769216,0.760591746,0
HSC_150_121,0.775379834,0.814431374,0.790095199,0,0.765466303,0.817862049,0.854540212,0,0.682752218,0.78674579,0.774534459,0,0,0,0,0,0.779698918,0.695053569,0.770326925,0.790016098,0.833503939,0.465886913,0.819647768,0.858640496,0,0.946001541,0.770655124,0.476716633,0.76000694,0.763419124,0
HSC34_413,0.798517529,0.772030257,0.896487619,0.864474632,0.847386388,0.805667054,0.89949659,0,0.858827353,0.882423393,0.798109327,0.446586709,0,0,0.902907046,0.72720935,0.770834024,0.884230544,0.855705511,0.886922792,0,0.709572592,0.817634412,0.850275137,0.769886536,0.88068847,0.929919995,0.65946159,0.747091678,0.787245053,0
HSC_150_155,0.766574122,0.859055492,0.754525238,0,0.721457364,0.671570218,0.793422043,0,0.900069011,0,0.776592664,0.79878928,0,0.553361109,0,0.727779598,0.739348906,0.804353722,0.760892195,0.796330064,0.798096586,0.564795095,0.865334046,0.905046089,0,0.787298671,0,0,0.789578261,0.749473954,0
HSC_150_100,0.935717533,0,0.924884984,0,0.928480051,0.892299403,0.905468832,0,0.786182743,0,0.857419217,0.922154721,0,0.718095997,0,0.831993076,0.819694264,0.909242894,0.944265592,0.956672906,0,0.840540319,0.815280066,0.90935218,0,0.942791046,0.962400168,0.773760496,0.933228798,0.879143319,0
HSC34_417,0.87448367,0.897932814,0.996052015,0,0.8115427,0.872563396,0.943365618,0,0.874846719,0.905271854,0.804100061,0.953579073,0,0.91585616,0.992415911,0.905011274,0.93193276,0.867189901,0.912098853,0.843016803,0.934619726,0.728148378,0.9248284,0.932283129,0,0.966329881,0,0.813780675,0.826553121,0.926115318,0
HSC48_018,0.824553499,0.794147419,0.853777294,0,0,0.856844041,0.867229803,0,0.7095234,0.827138688,0.819143341,0.89261031,0,0.659822835,0,0.780063008,0.753106954,0.696617018,0.763102887,0.82023278,0,0.636822576,0.823529517,0.815343022,0,0.78748861,0.764656323,0,0.742114135,0.547537391,0
HSC48_130,0.855766161,0.75107926,0.859603891,0.539751095,0.728026835,0.843378992,0.844951827,0,0.928058216,0.776616289,0.820859987,0.846593662,0.762980402,0.815522665,0,0.766328476,0.691287509,0.89119833,0.826809373,0.805482293,0,0.753181428,0.804623133,0.814827267,0,0.895547738,0.887643459,0.5807186,0.838845285,0.717083843,0
HSC48_199,0.8900086,0.87390764,0.880250731,0,0.821332172,0.720683543,0.814059608,0,0.873268023,0.84085615,0.722370207,0.926813794,0,0.749468872,0,0.757308653,0.820852964,0.882928705,0.803242478,0.866943407,0.879024738,0.772463813,0.848116601,0.767471905,0,0.860199269,0.848328236,0.696810506,0.833000722,0.962444883,0
HSC_150_069,0.830666435,0.734449514,0.714099999,0.758093768,0.636436141,0,0.831307416,0,0.702229819,0.777848023,0.739637582,0,0,0,0,0.747874298,0.510366449,0.600272837,0.614726791,0.636612998,0.824859417,0.681134417,0.856048681,0.677845096,0,0.840687495,0.585901227,0,0.802062198,0.569260601,0
HSC_150_083,0.918486894,0.885743733,0.844696257,0.879690442,0.719821746,0,0.832180208,0,0.942839551,0.776290134,0,0.712333262,0,0.854449579,0,0.741951485,0.346437319,0.64532829,0.888299481,0.415729301,0.860128,0.555029996,0.937813019,0.754899035,0,0,0,0,0.809773296,0.647868568,0
HSC_150_122,0.777392019,0,0.793329582,0,0,0,0.757223623,0,0.910677893,0,0.677129839,0.921592902,0.771510577,0,0,0.639214575,0.75141045,0.764663946,0.642324329,0.760540475,0.785115921,0.557067933,0.776782224,0,0,0.744993676,0.870145004,0.50623126,0.750366191,0.718502708,0
HSC_150_039,0.832711575,0.703117593,0.84512588,0.796219981,0,0,0.812540857,0,0.883071449,0.770697361,0.887651238,0.872690054,0,0.676238814,0,0.713068792,0.495388288,0.575296959,0.722594539,0.612005524,0.781578909,0.630400996,0.786540988,0.715133541,0,0.851440294,0,0,0.613941467,0.467104233,0
HSC_150_142,0.740445796,0.810446554,0.787247834,0,0.733940776,0.314850772,0.845617706,0,0.755034918,0,0,0.824342526,0,0.67405411,0.799619122,0.820734347,0,0.827151469,0.747382611,0.764561266,0.792780804,0.71035901,0.798622183,0.810003928,0,0.852361196,0.835852437,0.704210562,0.699981777,0.871438847,0
HSC_150_125,0.751871911,0.82634019,0.815248783,0.593860026,0.672824484,0,0.831296253,0,0.795674376,0,0.771328303,0,0,0.719438119,0.691724624,0.489032944,0.698877815,0.739394261,0.739424856,0.763833181,0.762806628,0.552609624,0.849451148,0.78264993,0,0.736429086,0.874372703,0,0.658976765,0.589682506,0
HSC_150_082,0.816879883,0.915761496,0.716221468,0.842821179,0.711124028,0,0.874660907,0,0.989035566,0,0.742550145,0.997471652,0.801965181,0.811624056,0,0.90036259,0.777070196,0.847060334,0.903834369,0.623115251,0,0.731997591,0.923802491,0.767910203,0,0.897549233,0,0,0.83219139,0.896786892,0
HSC48_085,0.727818221,0.802917141,0.723003524,0,0.742166156,0.754383722,0.850772267,0,0.779903019,0.776027014,0.734337015,0.811008004,0.79989226,0.675524386,0,0.716068186,0.741204565,0.776049593,0.684245634,0.819056162,0.721796357,0.610915048,0.780099983,0.757810564,0.654774602,0.820318881,0.403712287,0.468808171,0.731739866,0.67934403,0
HSC34_244,0.746240097,0.811286391,0.762977811,0,0.844725539,0.878389919,0.787005788,0,0.821897349,0.852878768,0.835176193,0.955469622,0,0.675497647,0,0.799636707,0,0.838413983,0.830397095,0.857574904,0,0.793665099,0.796809389,0.833353989,0,0.731897206,0.856818141,0.712140084,0.84522628,0.836888724,0
HSC_150_168,0.844879925,0.792729447,0.600028937,0,0.735900949,0,0.906982116,0,0.879108362,0,0,0,0.828865903,0.768230786,0,0.801131442,0.578668048,0.788850087,0.790044587,0.760176256,0,0.609739238,0.857275964,0.750574779,0,0.864372849,0.792062897,0,0.848825775,0.677239035,0
HSC48_079,0.822331577,0.824536813,0.87089855,0,0.72075675,0.685228367,0.78233239,0,0.666828806,0.890901879,0.793280911,0,0,0.703708133,0,0.816129375,0,0.823910903,0.746133827,0.711711464,0.767207409,0.705534225,0.796679318,0.760236535,0,0.840395564,0.77716015,0.412673134,0.573969771,0,0
HSC_150_018,0.835534194,0.701171262,0.951975638,0.86251417,0.797408712,0.765431228,0.916658406,0,0.801282016,0,0.781011712,0.845414492,0,0.81769985,0,0,0.764023904,0.862975748,0.804863965,0.794769934,0,0.784593145,0.891064658,0.811379864,0,0.952187188,0.806891285,0.582535942,0.791417909,0,0
HSC34_255,0.799407661,0.871137357,0.74352788,0,0.728887266,0.779947737,0.841883172,0,0.796128161,0.849770873,0.733360618,0.925078917,0,0,0,0.784009899,0.815239469,0.901288071,0.821744615,0.884288593,0.852817845,0.837339229,0.834184658,0.843000651,0,0.783765495,0,0.679702427,0.644024415,0.887465271,0
HSC48_070,0.732330826,0.760538056,0.270883282,0.720643417,0.846576035,0.619557549,0.870465784,0,0.818427214,0,0.961060222,0.877026602,0.857162737,0.670756521,0.800628275,0.755402115,0.651566525,0.899817862,0.860632585,0.790964023,0,0.6865079,0.844357998,0.851776454,0.582277365,0.820912779,0.74227503,0.398114597,0.759906818,0.746380721,0
HSC_150_062,0.825322564,0.811136909,0.970772771,0.670586798,0.786774557,0,0.963110116,0,1,0.88899793,0.976414987,0,0,0.549045254,0.618780459,0.879162582,0,0.783220845,0.908986996,0.587393653,0.973110745,0.864619554,0.957868838,0.893012971,0,0.974347095,0.872923072,0,0.908410517,0,0
HSC48_057,0.687350349,0,0.832625688,0,0.750165009,0.751955082,0.755822863,0,0.758850951,0.834775489,0.690766791,0.862735007,0,0.743738981,0.851343089,0.762624841,0.802413892,0.874761576,0.738014494,0.780459101,0.796171912,0.696316835,0.839461682,0.750449874,0,0.791891608,0.920679418,0.513013037,0.817862375,0,0
HSC_150_003,0.849848987,0.810131677,0.852119518,0,0.854726596,0.857898614,0.815804652,0,0.869022744,0.78629605,0.876138667,0.909482445,0,0.764875779,0,0.735721673,0.727947729,0.833141433,0.746065382,0.862966083,0.871352887,0.732027607,0.852640197,0.894296748,0,0.908099866,0,0.63763931,0.739456675,0.795676221,0
HSC48_120,0.829808083,0.801180139,0.750358086,0.722372159,0.740275127,0.698308516,0.817409711,0,0.851103569,0.766701053,0.882917232,0.790690786,0.858241617,0.834676266,0,0.822252133,0.693926351,0.788987655,0.764051878,0.84448209,0,0.660274105,0.822692507,0.613215819,0,0.900816342,0.839062142,0.528377655,0.69557417,0.807207019,0
HSC34_228,0.821879036,0.770598056,0.832826938,0.776898097,0.537903457,0.824736546,0.751794405,0,0.767009826,0,0.738260143,0.87996211,0.818552375,0.845991542,0,0.79227687,0.733800769,0.792536552,0.802965284,0.831040212,0,0.779285698,0.830687297,0.826781586,0,0.770033844,0,0.665033176,0.610166151,0.733202291,0
HSC_150_185,0.832445511,0.761730531,0.803220201,0.82623847,0.788482085,0.84095448,0.798172795,0,0.775294826,0,0,0.835863463,0,0.742878706,0,0,0.727653007,0.858308694,0.804686772,0.81869485,0,0.438478473,0.784206588,0,0,0.801914346,0.812859073,0.519207998,0.810873885,0.865865272,0
HSC_150_075,0.777374922,0.724286701,0.776876519,0,0.750588024,0,0.686594211,0,0.836406479,0,0.829127304,0,0,0,0,0.781093074,0.424644166,0.711712722,0.772110008,0.321329249,0.803153864,0.598222487,0.870883819,0.696037643,0,0,0,0,0.702093587,0.773238124,0
HSC_SP_035,0.777912675,0.788893696,0.83578279,0,0.780766804,0.802996342,0.757437726,0,0.652174686,0.761745068,0.778713391,0,0,0.779755496,0,0.760284898,0,0.824051083,0.660685585,0.797518988,0.790462076,0.746157775,0.805145038,0.766724764,0,0.770581405,0.833790936,0.553201533,0.709682649,0.782242549,0
HSC_150_088,0.818709304,0.875639906,0.744640794,0,0.79128774,0.775182252,0.79841543,0,0.792921429,0,0,0,0.839851649,0.813469408,0,0.826619185,0.797616211,0.89207943,0.798527296,0.770819566,0.851415209,0.692777119,0.9011477,0.926323147,0,0.653202972,0,0.566181146,0.755124786,0.788069634,0
HSC_SP_088,0.720621265,0.67229513,0.790686024,0.675050546,0.728533119,0.719757411,0.724038042,0,0.675987186,0.760993438,0.74491888,0.609005522,0.78422176,0.687687296,0.748262607,0.698544126,0.69123486,0.747766575,0.762040764,0.703133151,0.734845478,0.635387697,0.705608858,0.89692667,0,0.736548526,0.70659279,0.575727506,0.573411406,0.727693469,0
HSC_150_127,0.775284951,0.654727044,0.680853307,0.765839301,0.737909113,0.728590224,0.69781422,0,0.728562143,0.679638066,0.706995333,0.722036045,0,0.702108202,0.766091686,0.584560435,0.692005774,0.776527159,0.704431728,0.76256352,0,0.570531515,0.663467245,0.714686888,0.529742261,0.758449117,0.823492126,0.406208468,0.694127864,0,0
HSC48_125,0,0.857777705,0.843489749,0.820877383,0.882756822,0.846497595,0.880393639,0,0.854784978,0.970616861,0,0.875802813,0.869589242,0,0,0.87058101,0.802184177,0.863160763,0.827012954,0.843871842,0,0.621066052,0.821194506,0.925915787,0.62474057,0.938101239,0,0.524799933,0.833073015,0.816558354,0
HSC_150_064,0.915799667,0.789224678,0.851429371,0.886395285,0.683107957,0,0.84361271,0,0.876871791,0.941096055,0.857576653,0.943349269,0,0,0,0.881681889,0.852944383,0.889027402,0.894490529,0.634584123,0,0.73297556,0.887117087,0.951431047,0,1,0.926866211,0.704985521,0.775796139,0.758452271,0
HSC_150_029,0.720957322,0.737259523,0.774529755,0.583220723,0.641722933,0,0.838691075,0,0.836396732,0,0.79189294,0.875707124,0.689884151,0.760036943,0,0.683664841,0.579752994,0.680342618,0.729639235,0.707222816,0.818948127,0.592601129,0.824709938,0.622911586,0,0.870926532,0.739332965,0,0.756147327,0.729903148,0
HSC48_106,0.728859463,0.773997471,0.832537046,0.72342821,0.703709948,0.69757232,0.791756746,0,0.794340439,0,0,0.773940839,0.37910361,0.508227698,0,0.669047614,0.725119668,0.816712269,0.591613045,0.71921074,0,0.609938603,0.810454875,0.665625526,0,0.733463435,0.785562629,0.498429133,0.653001472,0.734905421,0
HSC_150_189,0.963105072,0.814168231,0.949592042,0,0.900447025,0.823400897,0.958803745,0,0.830693136,0.894616535,0.826490791,0.939644355,0,0.88620709,0,0.86048085,0.723086332,0.726737043,0.912770628,0.83923397,0,0.680414954,0.876499439,0.826120267,0,0.950417615,0,0.704927102,0.791781864,0.897981558,0
HSC_150_161,0.661316941,0.807847495,0.790050378,0.713859688,0.741780612,0.773235923,0.807716634,0,0.813398462,0.503023332,0.699259757,0.855598139,0.792080711,0.788033496,0,0,0,0.842881239,0.694577312,0.768766247,0,0.579759068,0.780421838,0,0,0.865933914,0,0,0.775067684,0.7400551,0
HSC_SP_005,0.828480237,0.805738042,0.772218338,0.729635912,0.802205387,0.790232551,0.865694279,0,0.76585802,0.861443436,0.745176287,0.792825049,0,0.680081011,0,0.778703425,0.692473204,0.859627733,0.805943581,0.788419061,0,0.73950936,0.848336737,0.793059932,0,0.894516852,0.878369553,0.55085725,0.756514415,0.824798401,0.839433782
HSC_150_135,0.692819054,0.602445321,0.776300093,0.778718704,0.554008703,0.704566127,0.846040791,0,0.776005194,0,0.776422467,0.794550728,0.899759983,0.709472866,0,0.696476091,0.674911499,0.766996827,0.762262866,0.771544024,0,0.462178102,0,0.806314702,0.695392809,0.914531801,0,0.561267626,0.524643137,0.759133184,0
HSC_150_140,0.746079314,0.716125175,0.858380089,0,0.610835928,0.877446279,0.814463859,0,0.742634595,0,0.934648107,0.921475016,0,0,0.889526408,0.862868703,0.83873291,0.87385491,0.777919225,0.847304995,0,0.734137563,0.876677441,0.867861369,0.742811925,0.866887784,0.902129984,0.694494616,0.745045618,0,0
HSC48_164,0.800079779,0.717229431,0.827885224,0,0.758013677,0.772706515,0.781034923,0,0.708786256,0,0.833866474,0.48916418,0.771808096,0.709561501,0,0.78158214,0,0.802967407,0.701613521,0.742571015,0,0.613850259,0.789917851,0.826674268,0.496148519,0.829374296,0.810052123,0.401654762,0.664231778,0.451777187,0
HSC_150_096,0.84462439,0.723175193,0.81853471,0,0.866826586,0.781984695,0.851432722,0,0.847864317,0.792892616,0,0.876893665,0,0,0,0,0.713077593,0.828792769,0.760580642,0.811857577,0.816530551,0.578264981,0.716422964,0.772497394,0.595691601,0.897890256,0.868652069,0.603595415,0.749785084,0.729363876,0
HSC_150_145,0.909867068,0,0.815204754,0,0.844769494,0.895327134,0.873954753,0,0.842611095,0,0.888100332,0.978421863,0,0.857537634,0,0.88650935,0,0.882497146,0.867789256,0.765365019,0.965974719,0,0.827522853,0.886389349,0,0.98891457,0,0.47930523,0.887006144,0,0
HSC_150_037,0.777208795,0.73933325,0.75378528,0,0.665538243,0,0.803732819,0,0.808409797,0.728647859,0.82566938,0.859101336,0.797837439,0.811488742,0,0.755287349,0.763737731,0.673780312,0.747392922,0.792448028,0,0.608845999,0.797005114,0.631038405,0,0.813738462,0.720001993,0,0.806795885,0,0
HSC48_111,0.652739512,0.794421602,0.797225973,0.753982883,0.760811564,0.78618617,0.765463988,0,0.808428762,0.831045551,0.734655181,0.843956321,0,0.624089172,0,0,0.6181832,0.759214874,0.727878644,0.729693113,0,0.606939659,0.783150604,0,0.58002321,0.759568024,0,0.43804701,0.681985067,0.717067533,0
HSC48_076,0.859345149,0.796284879,0.894984787,0.793444937,0.859488855,0.798680541,0.826176371,0,0.640451362,0.918488062,0.785344682,0.895624015,0.831910015,0,0.742909566,0.744511976,0.839146346,0.911981092,0.815367477,0.836264248,0,0.751826749,0.92415542,0.807786045,0,0.914228821,0,0.698021713,0.744942767,0.778455422,0
HSC_150_205,0.867146413,0,0.845387659,0.854662334,0.901524224,0.896707091,0.962337565,0,0.819179017,0,0,0,0.907270061,0.463793939,0,0.844340837,0,0.830013387,0.807884393,0.717945953,0,0.744265749,0.429910991,0,0,0.845885268,0.886113341,0.654855989,0.864751636,0,0
HSC_150_113,0.806676498,0.734236937,0.812938707,0.793892791,0.790231411,0.816883626,0.824308068,0,0.65699527,0.843618987,0.758943091,0.855028044,0,0.737394559,0,0.803164603,0.702476858,0.83558007,0.677512872,0.774997003,0,0,0.793417078,0,0,0.859106398,0,0.518199757,0.668185122,0.788517392,0
HSC_150_038,0.796713856,0.62683189,0.776113478,0,0.731995099,0,0.729544667,0,0.83478653,0.778420895,0.756156528,0.825731385,0.821100641,0.726528862,0.728026391,0.785446369,0.716296246,0.829449994,0.803779258,0.623280296,0.753469516,0.649243509,0.768194979,0.703716826,0,0.841235733,0,0,0.730896458,0,0
HSC48_155,0,0.893177637,0.78026265,0.693781536,0.767888867,0.842653281,0.705724076,0,0.857832544,0.847298444,0.810192689,0,0,0.746080182,0,0.753382479,0.72341368,0.882388109,0.839607766,0.829007927,0.979380225,0.612683685,0.826616225,0.864888812,0,0.793481696,0.782248607,0.678606775,0.821477867,0.761030444,0
HSC34_220,0.629970741,0.66774042,0.776102659,0.790434853,0.778927066,0.754113368,0.71797646,0,0.759668032,0.472804006,0,0,0,0.643768553,0,0.767182806,0,0.753544995,0.728040071,0.776296746,0.783459546,0.675432673,0.753967876,0.698362875,0,0.686552223,0.834407741,0.639891479,0.670196055,0.507149493,0
HSC48_166,0.769863382,0.837392262,0.834036422,0,0.81027722,0.53866456,0.816825896,0,0.838536266,0.648645188,0.907564867,0.846139767,0,0.739780025,0,0.718986004,0.707397906,0.870082163,0.759559234,0.831985347,0,0.654681256,0.849692443,0.766210025,0,0.853065877,0.712817239,0,0.802884581,0,0
HSC48_058,0.775997554,0.876414333,0.876614327,0.869507094,0.888737697,0.840306449,0.895572497,0,0.771901788,0.88517197,0.715589586,0.818763776,0.636573808,0.283602079,0.857607512,0.751070302,0.722113884,0.798223518,0.830994495,0.857865848,0,0.668660007,0.842337463,0.8328667,0.579854365,0.892240075,0.857578795,0.536566402,0.755930174,0.83359814,0
HSC48_031,0.485203213,0.621507683,0.883040376,0,0.325875336,0.662051469,0.867657825,0,0.609132368,0.788962152,0.828727653,0.873369915,0,0.782883075,0.714201323,0.805224204,0.732128105,0.867424344,0.696018669,0.777413108,0.865279474,0.654516598,0.84025165,0.863264246,0,0.76074457,0,0.555486885,0.776793472,0.744598556,0
HSC_150_055,0.780197984,0,0.645261243,0.908559882,0.430683726,0,0.712088598,0,0.824881889,0,0,0,0,0.75729843,0,0.676631336,0.571794301,0.866435946,0.629349851,0,0.815651067,0.562010531,0.869451958,0,0,0.80168937,0.891017368,0,0.641906481,0,0
HSC48_127,0.790463023,0.818772791,0.784773556,0,0.698535271,0.769934928,0.81371822,0,0.863658955,0.866535772,0.913428275,0,0.901517606,0.696024795,0.965986887,0.842142536,0.753654387,0.853693173,0.695332516,0.815484553,0.812537756,0.661950551,0.825839175,0.891872931,0.659910699,0.852300701,0.806552304,0.435180067,0.783780089,0,0
HSC48_113,0.681012227,0.790654151,0.797104632,0.755302349,0.772383724,0.786428946,0.742609461,0,0.721046284,0.709547706,0.759920428,0.857890084,0,0.708306269,0.788960049,0.622208663,0.630870125,0.723641401,0.681058957,0.714539061,0.727013872,0.435920887,0.736885572,0.748241942,0.565712865,0.747301779,0.815431758,0.376995284,0.575090362,0.66215139,0
HSC34_333,0.860870444,0.692618774,0.818898565,0.509545827,0,0,0,0,0.834477074,0.809418621,0.869439857,0.491014487,0,0.663201849,0.74100811,0.795587336,0,0.783264865,0.777750218,0.840726289,0,0.757891563,0.862371953,0.702779992,0,0.742962671,0.813623075,0.693913761,0.306144716,0.764943405,0
HSC34_257,0.789698771,0.791158457,0.871390832,0.79639253,0.876807376,0.88765897,0.837045212,0,0.857188239,0,0,0.929824485,0,0.726085401,0,0.777575459,0.805114308,0.827156195,0.785842534,0.835644044,0,0.793817241,0.848686408,0.87628374,0.508280918,0.927933103,0.897987679,0.629109632,0.824015677,0.878877573,0
HSC_150_095,0.805384402,0.661158851,0.746437124,0,0.746403479,0.831229824,0.659729595,0,0.680356968,0,0,0.679084593,0.887189134,0,0,0.792940228,0.687490561,0.809689067,0.653720232,0.757215167,0,0.602371934,0.644673717,0,0,0.686746701,0,0.433544134,0.572794832,0,0
HSC_150_093,0.845047568,0.898379193,0.780553622,0,0.745500662,0.867759722,0.815875752,0,0.837673425,0.925577881,0,0,0.723867055,0.950379293,0.822888928,0,0,0.900799349,0.817269633,0.81195304,0,0.768253417,0.902872895,0,0,0.775481748,0.854902681,0.564361817,0.720883119,0.874037239,0
HSC48_020,0.842531531,0,0.85175913,0,0.696486953,0.707403696,0.836617318,0,0.821183665,0.735255872,0.674642538,0.850865791,0,0.64123186,0.761567389,0.731367818,0.696510654,0.837097473,0.774369041,0.784851176,0,0.586812115,0.795540518,0.861807438,0,0.840900862,0.80457583,0.57046732,0.74265663,0.766205294,0
HSC_150_024,0.72808564,0.743288292,0.738418486,0.743589538,0.782373671,0.828784658,0.810587962,0,0.735706004,0.816591512,0.86015741,0.836738291,0,0.687952314,0.702520793,0.733662774,0.720828883,0.823627536,0.643540161,0.779058881,0.785256932,0.719237845,0.820945379,0,0,0.782817309,0,0.533109173,0.686729117,0,0
HSC34_320,0.953475651,0,0.883654285,0,0.870760212,0.853156764,0.840084226,0,0.81746549,0.957449414,0.924526762,0.947847346,0,0.829930648,0,0.813972643,0.575870172,0.953871929,0.792773065,0.893804344,0,0.835151006,0.867750334,0.855023218,0,0.827095484,0,0.67596276,0.772056251,0.887887462,0
HSC_150neg_112,0.836820103,0.700451209,0,0,0.814928827,0.811246986,0.773176855,0,0.842790526,0,0,0,0,0,0,0,0,0.831207096,0.738501198,0.766893803,0,0.512870601,0.687872503,0.869787935,0,0.829797699,0.798078179,0.382488999,0.738626025,0.759984265,0
HSC34_265,0.761732703,0.810158376,0.809299791,0.842111124,0.768848466,0.899698021,0.847918227,0,0.868387528,0.882951502,0.789352929,0.927779493,0,0.333064589,0,0.845041403,0.847453521,0.869743591,0.869060627,0.886998895,0.865723698,0.853753466,0.906294912,0.833640865,0,0.939593519,0,0.850229322,0.906588515,0.833694076,0
HSC34_409,0.911810699,0.627832337,0.948098188,0,0,0.821890462,0.820543813,0,0.838630544,0.882074182,0.741969431,0,0,0,0,0.734584657,0.851347288,0.872757006,0.810873813,0.894150746,0.90402372,0.824494103,0.890236055,0.806616495,0,0.638804427,0.817914181,0.682681102,0.779126715,0.849421894,0
HSC_150neg_238,0.834707548,0.841887342,0.825210979,0.390359372,0.749127632,0.893094136,0.846233534,0,0.706335222,0.948055131,0.883058667,0.923250697,0,0.695094139,0.814516666,0.836979061,0.767491986,0.867032668,0.826267237,0.836638856,0,0.771167506,0.892443515,0.710890313,0,0.756960397,0.812250461,0.624238067,0.743148215,0.884082722,0
