Name,Cell_type,Bptf,Cbfa2t3h,Cdkn2a,Csf1r,Dnmt3a,Egfl7,Eif2b1,Erg,Ets1,Ets2,Etv6,Fli1,Gata1,Gata2,Gata3,Gfi1,Gfi1b,Hhex,Hoxa5,Hoxa9,Hoxb4,Ikzf1,Itga2b,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Mpl,Myb,Nfe2,Nkx2.3,Notch,Pbx1,Polr2a,Prdm16,Procr,Runx1,Sfpi1,Sh2b3,Smarcc1,Tal1,Tcf7,Tet2,Ubc,Vwf
CMP_062,CMP,17.10858309,17.03110741,40,40,18.16777374,40,17.46228138,17.02871893,40,19.68496796,17.71146548,14.5787395,17.29805077,19.09184765,40,40,19.85540075,18.7661693,40,40,40,17.14814972,17.27982671,15.50719046,17.82059206,16.1701706,18.29032337,19.37057181,14.90784609,40,15.29623379,17.21756597,16.41638426,19.31043418,40,17.18849042,19.55170304,40,40,21.43577819,18.62448101,40,17.02067192,15.72687974,40,22.2020787,14.75426647,40
CMP_063,CMP,40,18.10517319,40,40,18.80346982,20.30351248,18.53999864,17.34228046,40,19.57841476,17.97469655,15.49922541,18.18704561,18.27171393,40,40,18.15918791,40,40,20.53507016,19.11164747,18.88886986,40,16.96008139,19.13824949,18.08638342,19.23703041,19.1017241,16.1030037,19.45108164,17.00987045,15.84482925,17.04863153,40,40,40,19.29120246,40,40,21.70171965,18.67453931,40,17.8319333,18.23378742,40,19.22855444,15.71327755,40
CMP_064,CMP,17.47557421,18.95031573,40,16.65614928,18.21466942,20.66185296,19.74569954,17.32695955,19.97605776,40,20.29338536,16.68132853,40,40,40,17.91127743,40,40,40,19.05597218,40,16.85167542,40,18.55831674,19.53795422,16.94398753,17.12094662,40,18.38157085,40,40,17.09951633,18.56423376,40,21.86971167,20.73968135,19.36913015,40,40,21.49425817,17.51108704,40,17.40662275,40,40,20.24217055,14.28339305,40
CMP_065,CMP,16.41220541,17.87382145,40,40,17.29098408,20.63915955,18.54155599,19.70850593,40,18.97232069,17.56826323,17.5831785,19.0855254,19.39208659,40,40,18.59693849,40,40,40,40,17.87594556,40,15.97740543,21.67751668,19.50140768,17.85994461,40,15.22226151,40,19.31704833,17.47035732,17.08780633,40,40,40,20.72400217,40,40,22.72163539,22.31359217,40,16.95301088,18.06438291,40,19.54987208,14.1206231,40
CMP_066,CMP,19.05821296,17.46960854,40,40,19.13206744,40,40,19.05545463,40,40,40,18.7060996,19.09638029,18.74277194,40,40,19.42361843,18.43357549,40,40,40,18.2903303,40,16.23878052,18.31420932,20.09546086,18.95582768,40,16.50367591,40,40,16.18413189,17.2685939,40,40,40,20.97440981,40,40,22.66994499,40,40,18.25821551,40,40,40,14.899971,40
CMP_067,CMP,17.46085574,19.27350941,40,40,18.79278057,40,17.7073825,18.04016188,40,19.4879884,18.08651904,17.30157115,40,19.14232223,40,40,17.42432199,17.29416812,40,19.23659792,40,17.35282175,17.24314333,17.19555868,18.03149955,17.47229371,19.17155169,40,15.59272357,40,17.28336893,16.96151114,17.17148989,40,40,19.65744862,18.31580186,40,40,22.40887197,40,40,18.44743813,22.1970966,40,40,14.91194099,40
CMP_068,CMP,17.00204893,16.71109577,40,40,17.13186828,20.46044461,17.85920537,19.03161441,40,18.61984005,18.58429239,15.12282353,40,19.64372238,40,40,18.93362968,40,40,40,40,18.16302083,17.35567871,17.84587149,40,16.42894131,16.01177353,40,14.00299504,19.21164076,16.59679463,17.11512089,17.25594438,19.54362371,40,16.80852257,18.82106067,40,40,22.36458736,19.486721,40,15.94674914,18.86405744,40,19.22957846,13.55965541,40
CMP_069,CMP,17.69954723,20.20042425,40,40,40,40,18.56951606,40,40,40,40,16.67572834,17.94997131,17.88440079,40,40,19.04617864,17.07882865,40,21.39157128,40,17.96311303,40,16.79951311,16.34701417,16.79137582,18.37939202,40,20.85213818,40,40,15.83299059,17.31850098,40,40,40,19.55645104,40,40,24.23938283,19.69062693,40,18.27641405,17.48300898,40,40,15.65969516,40
CMP_070,CMP,18.41488943,19.25621624,40,40,17.83261796,22.12545859,40,18.76657577,40,19.52276787,18.43858669,13.3459579,18.95353613,18.4660061,40,40,16.83391359,40,40,40,40,19.07390196,16.22934286,18.40277264,40,22.06983086,40,40,15.64820492,40,16.19186893,17.85405786,17.4682356,40,40,16.69306911,19.60589026,19.60019,40,21.14803736,19.51432999,40,17.46454395,18.7629294,40,20.66078442,16.23948602,15.35388069
CMP_071,CMP,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
CMP_072,CMP,18.28293689,19.81912018,40,40,18.33101522,40,19.66669636,18.98614106,40,20.3028877,18.32422554,16.78657122,40,19.66924622,40,40,18.20969138,40,18.44308171,19.1203499,40,40,40,16.25203586,18.64820384,18.44521154,17.77993644,40,15.15228491,40,16.80965159,17.05639132,17.20873124,40,40,18.04547412,20.88497148,40,40,24.09268317,17.55391006,40,18.37166089,40,40,19.37875121,14.68463153,40
CMP_073,CMP,16.35779423,16.68734197,40,40,40,19.07888016,17.34271038,40,40,19.28894696,20.01260215,16.09979085,17.2843606,17.11252844,40,40,19.5895082,19.31207717,40,20.26037616,40,16.64318645,18.29946435,16.08437178,16.55594253,17.90189798,16.45222136,40,17.86626787,40,40,14.53383545,16.61461403,40,40,20.15690982,17.99840863,40,40,22.93086436,40,40,16.68431887,17.69496331,40,40,12.75287881,40
CMP_074,CMP,18.30490844,19.37230731,40,40,16.49078274,20.52927957,17.06422152,40,21.29788832,19.20730189,17.61411196,15.2632664,17.37141312,19.71230809,40,40,40,18.55039308,40,40,40,18.96048576,17.41950342,16.13016014,18.40517269,17.56528236,16.74901544,40,15.14260662,40,15.31869898,17.01843631,16.81000614,40,40,17.60116106,19.89587853,40,40,21.77916245,17.68116742,40,16.61166931,17.74020782,40,20.38352021,14.03040418,40
CMP_075,CMP,17.14078826,20.21383888,40,15.49696258,17.92799236,19.50164868,17.23792914,17.95367909,40,19.37025132,18.01790023,15.26265907,40,40,40,18.78147136,40,18.46689434,40,18.2068931,40,16.87798365,40,15.88902373,18.21321962,19.07495767,15.7107911,40,17.5678572,20.85003315,40,15.48963518,16.86732213,40,25.53810749,20.37854848,17.51509922,40,19.53946177,21.25122903,15.32051797,40,15.51060321,40,40,18.95869561,13.85333822,40
CMP_076,CMP,23.1554399,18.08189506,40,40,17.66619768,40,18.46479312,17.0386152,40,18.51793409,16.76397316,15.33014342,40,19.10033824,40,40,17.33313769,17.29374576,40,40,40,19.66118895,17.58887379,15.81251787,18.72326302,17.9400145,18.93044324,19.36980396,15.32141362,40,16.34879545,17.09683593,17.33579957,40,40,16.82365944,40,40,40,21.97675916,18.33098873,40,16.63729488,18.58058498,40,18.9947209,14.8677426,40
CMP_077,CMP,17.6978718,17.91667348,40,40,18.44409253,20.43704064,19.43338668,40,40,40,18.84457467,16.33681494,40,18.22113712,40,40,16.89957164,18.51062115,40,20.5127242,40,17.6533833,40,17.13680444,16.05889314,16.68111434,16.49241643,40,17.53546286,40,40,16.21356708,17.08702852,40,40,40,20.31657886,40,40,22.87984393,40,40,17.49242026,18.02778218,40,19.88967214,14.20378659,40
CMP_078,CMP,17.13299827,18.2799863,40,40,18.65155794,40,19.30343965,16.83268378,40,40,17.37646283,16.13513698,40,19.66602848,40,40,40,24.59127642,40,19.45799446,40,18.90953699,40,16.33492368,40,17.39928387,17.8681127,18.94370228,16.83105754,40,40,17.08768107,17.58219357,21.17860394,25.9368184,40,19.8916713,40,40,23.42375016,16.88436472,40,19.97833781,17.73584443,40,21.30840326,14.18164755,40
CMP_079,CMP,18.29728519,40,40,40,17.97818719,40,18.36926073,40,40,17.83886547,17.87021483,16.88864781,18.94877004,18.70337142,40,40,19.68144338,17.40694329,40,19.57117351,19.20273811,19.02703328,17.38120711,16.87768502,18.1164512,15.83860536,16.37030498,40,15.96737812,40,16.65631152,17.97341251,16.35163611,19.50895015,40,18.11644533,19.14251211,40,40,23.75472956,18.49753652,40,17.37967865,18.83559201,40,18.79092994,16.0613097,40
CMP_080,CMP,16.40533278,18.4154727,40,40,17.33473046,40,18.7270522,17.89214722,40,21.03083576,18.99495159,15.87960032,40,20.49489179,25.08930955,19.05658789,18.56861775,40,40,40,40,17.29084486,18.59164206,15.92113201,40,16.16599885,16.72569028,19.37655782,17.00431069,40,15.65656123,16.41774186,17.29976245,19.40685196,24.21254337,20.2785308,19.92621722,40,40,24.28866751,17.03142053,40,17.51155492,18.02255095,40,20.49068149,15.05024831,40
CMP_081,CMP,17.65208672,19.23046252,40,40,17.87346066,25.68446414,18.02572317,16.76400933,40,19.18771459,19.96937464,15.24185983,40,40,16.86137483,40,40,17.28312315,40,20.14136285,40,18.23112734,40,17.45615036,40,17.2670014,15.91852826,40,15.33718777,40,15.44826301,16.32025921,16.60046789,40,24.72669765,19.30594456,17.94875328,40,18.21973149,22.86975176,16.87347384,40,18.14397132,18.0428881,40,20.21468807,15.11482118,40
CMP_082,CMP,16.74573135,18.70212102,40,40,40,40,19.49480611,17.89235335,40,40,20.2030382,18.06893272,17.93922113,17.5100023,40,40,18.22802319,40,40,40,40,18.30049133,17.11918451,17.20543347,19.60765453,18.81217192,17.61126817,40,14.98714761,40,40,17.21613919,16.96382927,40,40,19.76653471,19.57353445,40,40,22.89305295,40,40,17.69344641,19.36660295,40,18.52402537,15.32994002,40
CMP_083,CMP,16.76106304,19.36532995,40,16.40524799,40,18.27649628,17.85796185,18.93229211,20.59940556,40,17.18295368,15.05514747,40,40,40,40,40,18.48566219,40,20.14846322,40,16.57887013,40,17.50885776,40,16.98112331,16.80704552,40,18.85388163,19.40688048,40,16.24669529,18.73443088,40,24.03254916,40,19.06984397,40,40,21.72453344,16.43756205,25.07568265,16.72021314,18.55095018,40,16.95499481,14.0067269,40
CMP_084,CMP,19.01781099,17.90714929,40,40,18.85780311,40,17.67845768,17.26018777,40,19.85021418,17.91396025,17.25444872,18.73583946,17.59651235,40,40,18.95042812,40,40,20.14909078,40,17.40964573,40,17.82555568,18.48999726,40,17.66324502,40,16.3908062,19.4857357,40,16.46800322,17.39284125,40,40,40,18.32856942,40,40,23.76343834,20.1723624,40,18.60366148,40,40,18.60510042,14.20920659,40
CMP_085,CMP,18.18395855,19.76872999,40,40,40,40,17.9479202,40,40,18.85491394,18.60415043,14.24832339,40,21.3114801,40,40,40,40,40,40,40,19.43700066,17.693922,16.66163715,40,17.51690486,40,40,16.51160067,40,16.52397581,18.14431702,17.28391886,40,40,17.83016423,20.0626025,40,40,23.25120644,20.42444097,40,17.36803208,17.14173003,40,21.30620028,15.9838222,40
CMP_086,CMP,19.44567745,18.87243761,40,40,17.61372539,40,18.87670994,17.36759835,40,40,17.66051181,17.22378833,40,18.73897856,40,40,40,19.1009832,40,20.75804005,40,19.40298324,40,16.19825299,19.89883593,19.02993996,16.63594939,40,15.18487557,40,16.65400162,17.12600807,17.42821854,19.31196875,40,40,19.39994046,40,40,23.84508196,18.14245539,40,18.23656864,26.40314712,40,21.08532869,14.32555715,40
CMP_087,CMP,18.04593964,17.64774599,40,40,17.63078704,40,19.59809546,19.25622838,40,40,18.6213607,15.85294786,18.44521135,18.61339945,40,40,17.49677558,40,40,40,40,18.62744052,18.57700125,15.91514714,18.33609248,19.55233932,40,40,15.95945275,40,19.34938949,17.04193646,17.4815508,40,40,40,20.11361709,40,40,22.71569089,20.18618003,40,17.28483142,40,40,22.97930588,15.30301771,40
CMP_088,CMP,16.87929929,18.74382877,40,16.80526271,17.44862998,20.41997902,17.48276776,17.64360955,40,19.52410087,17.91220687,15.52405142,40,21.74394679,40,40,40,40,40,18.89574339,40,17.18007057,40,16.57923062,18.73749822,17.06792561,16.54748526,40,18.49413367,40,40,16.44881685,18.47747915,40,40,40,18.77949045,40,40,22.70028095,17.13941687,40,17.19356916,19.02594803,25.63288436,19.63200962,14.34480114,40
CMP_089,CMP,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
CMP_090,CMP,19.35691206,18.18712427,40,40,17.34725962,40,40,18.23804814,40,40,19.67077699,15.94794809,19.06162427,17.94787867,40,40,19.43280391,40,40,19.6934268,40,20.24557482,20.1889818,16.1170466,40,17.32316649,16.62809381,19.50321053,14.98188578,40,16.12239834,17.43697448,17.47367721,40,40,18.2925232,18.97237519,40,40,23.07580923,17.81337184,40,18.53148769,17.74081425,40,18.74374478,14.76992314,40
CMP_091,CMP,19.23916678,18.63376229,40,16.52288098,17.69284858,19.63200364,18.52976885,17.58867872,40,18.58127548,18.69807197,15.2856448,40,40,40,18.24941293,40,40,40,18.65340976,40,17.10245443,40,16.80354589,17.97014648,17.42083093,16.15004418,40,16.51664835,40,40,16.3220166,16.87572902,40,40,40,19.99199614,40,40,22.17769846,15.84240185,26.08806072,16.85911442,18.92490567,40,20.07035863,14.25646406,40
CMP_092,CMP,18.49338804,19.32067082,40,40,17.50191619,18.56991478,18.65766795,19.34507548,40,40,17.92026652,16.98807663,40,40,40,40,40,19.29329549,40,24.99258072,40,16.52091179,40,17.88197889,20.17194343,16.50337921,17.81223498,40,17.70894729,40,40,17.30569388,18.52676528,40,24.29441458,20.55030504,21.0100966,40,40,21.66117978,17.73888085,22.50071684,18.02437209,40,40,18.46569935,16.08082638,40
CMP_093,CMP,16.60867717,19.54972842,40,40,19.71345427,20.35481449,40,18.79238141,40,20.22563443,20.93539098,15.67812946,40,22.53228096,40,25.10734448,40,19.62046868,40,19.59125698,20.16768568,18.33760831,40,16.18863361,19.40969721,19.22335268,17.11278444,40,16.90992751,40,18.2900075,16.78042282,19.09533982,19.7799583,26.4473356,25.79328752,19.70159804,40,40,23.34045389,18.40788605,24.42548857,18.48223813,40,40,20.17764683,14.58139736,40
CMP_094,CMP,17.49888142,19.68140983,40,40,40,40,19.39959299,18.2346732,40,40,18.16281087,16.87101252,19.22488216,17.90923023,40,40,20.26272019,40,40,40,40,17.48028775,19.07790301,17.08215438,19.00150666,18.03212657,18.58718495,40,16.00456772,40,20.07509356,16.73837488,16.61910567,40,40,19.06823156,19.91086165,40,40,23.05259409,19.8427843,40,18.97068337,17.47932111,40,40,14.75434526,40
CMP_095,CMP,17.61249291,17.55784926,40,40,18.35907255,40,17.52041518,18.8770892,20.69431517,19.41040865,17.76103955,14.66942735,17.38013924,18.80709436,18.03776149,40,17.78266532,16.84289606,40,40,40,16.60998281,17.56960952,14.84396879,19.89198031,17.75774141,16.56668924,40,14.72723193,17.70276466,17.03026461,16.42852988,15.93395783,19.11237097,40,16.73045909,18.10354504,40,40,21.90929724,18.84107606,40,17.00475406,16.22001991,40,18.24093799,13.68140686,40
CMP_096,CMP,19.0681365,19.05401423,40,40,18.75774596,40,18.10998617,19.10580885,19.73152001,40,20.31112854,15.82643643,40,19.21137025,40,40,40,40,40,40,40,18.98881559,18.53877958,16.53081123,40,16.99657068,40,40,15.02684095,20.31362084,18.24110935,17.55536547,17.39631304,40,40,18.98956871,19.22903698,19.30300863,40,22.45440484,40,40,17.27416569,18.63273203,40,22.28606308,15.70115905,40
CMP_097,CMP,17.58729054,18.45012793,40,40,17.16664911,40,18.60980347,40,40,40,18.9880235,18.94040784,19.18272387,18.12304883,40,40,19.6824578,19.00211636,40,19.76446904,19.2097362,18.13367469,18.03654768,16.74909811,18.04349235,19.21974805,40,40,17.53691494,40,19.17764814,16.72199764,17.259776,40,40,19.63606063,19.51380613,40,40,23.10731421,40,22.62868169,18.34065156,17.50989963,40,19.42163531,15.39759368,40
CMP_098,CMP,17.28860929,18.11037423,40,40,17.70196923,40,18.85248552,20.71786708,40,40,19.74842048,16.96200908,19.27620249,19.61629991,40,40,19.81389324,40,40,40,19.7541818,18.63279106,19.59244461,16.26199573,20.42365417,22.55822922,16.9793349,40,16.86930389,40,40,17.44715884,17.36289357,40,40,20.185137,40,40,40,23.90735283,20.7030618,40,18.08961814,19.22930737,40,40,15.23792926,40
CMP_099,CMP,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,22.21836237,19.62462418,40,40,40,40,40,40,40,40,40,40,40,40,40,17.79627609,40
CMP_100,CMP,40,19.77767954,40,40,40,40,40,40,40,40,40,19.05177638,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,20.17725365,40,40,40,40,40,18.22842994,40
CMP_101,CMP,40,40,40,40,40,40,40,40,40,40,20.5712083,18.06426672,40,40,40,40,40,40,40,40,40,40,40,40,40,19.2777538,40,40,40,40,40,21.79584434,40,40,40,40,40,40,40,40,40,40,40,40,40,40,17.74951693,40
CMP_102,CMP,17.79213782,18.40780503,40,40,16.88709463,40,40,17.98391656,40,40,40,16.20295016,40,19.1783635,40,40,17.61587428,40,40,23.75867368,40,18.85529288,17.63630966,16.50643766,18.56485367,17.75836825,17.26736388,40,16.05121499,40,15.81726504,18.8733989,18.89470779,17.61901688,40,18.50043805,20.28913108,40,40,21.90201146,18.80262564,40,17.05036838,40,40,19.25769414,15.06786045,40
CMP_103,CMP,18.27473059,19.23910355,40,19.21732623,17.27001452,20.66667999,18.14716801,18.21254465,40,40,17.66205277,15.15976643,40,21.63452218,40,18.95663928,40,40,40,19.58545335,40,17.52722223,40,16.54602563,40,15.42024632,17.96209572,19.57245832,15.82117614,40,18.76673437,16.49118737,16.77676345,40,40,21.19670521,18.51082488,40,40,22.12364269,16.60064611,40,16.82490651,18.74941937,40,19.2180392,15.73453274,40
CMP_104,CMP,18.25475657,19.42761451,40,16.33203286,17.70169491,19.30326505,18.38441492,18.19844645,20.90310003,40,18.58585075,15.6831362,40,40,40,40,40,40,40,19.56565998,40,17.63245642,40,17.19921563,20.45263577,17.54508705,17.74811273,40,19.03828282,40,40,16.40705149,18.10000647,40,24.21988862,40,18.98030483,40,40,21.16432811,16.86652731,40,16.53198807,17.93108005,40,18.78682451,14.36897281,40
CMP_105,CMP,18.41467278,18.76006043,40,40,17.27482531,19.24579373,19.54204089,40,40,40,16.67891506,15.84904952,18.96540887,18.12498736,40,40,17.40633827,40,40,20.37449885,40,19.61094889,17.06845711,16.48115452,19.68252451,18.59953057,18.01441091,40,16.48955663,40,18.55128014,16.92072759,17.03007392,40,40,20.17751792,19.45844044,40,40,22.19020097,18.34567092,25.8875128,16.88665339,19.25122558,40,19.4280846,15.82378653,40
CMP_106,CMP,17.04167653,20.07256049,40,40,19.12207323,40,17.07838253,17.28690957,40,19.23225874,18.90288043,16.66885167,40,19.62532045,40,40,20.04428776,40,40,24.28519818,18.66969557,18.50274707,19.33104518,15.82314647,18.72813683,17.25254196,16.42698158,40,15.74335953,40,16.66859003,16.80743347,16.74706159,19.15615199,25.57426068,18.78824424,19.79666003,19.08432632,40,22.38301725,17.54754766,40,17.33843798,40,40,40,15.38381225,40
CMP_107,CMP,19.36622907,19.77414236,40,40,19.10092147,20.4757092,17.98924255,40,40,19.3938143,19.66587151,15.77438723,18.15865585,21.76259375,40,40,40,17.71612908,40,23.9743782,40,18.20454574,20.46853201,16.45673371,18.68096646,19.28656865,17.71288731,40,16.13198183,40,40,17.28143803,16.69460753,40,40,24.54782977,19.74949192,19.38452054,40,23.00383055,40,40,18.29566731,19.80424699,40,19.29113184,15.07362201,40
CMP_108,CMP,17.01544107,18.96300245,40,19.32496698,17.96576129,17.35584547,40,18.27891081,40,19.33901455,17.68097138,16.2933308,40,40,17.79361554,40,19.72548266,40,40,20.53085591,40,16.86751696,40,16.87473142,40,16.67882092,19.73608462,40,16.51965777,40,40,16.82960282,18.75950102,40,26.37952311,21.44413937,18.3062613,40,40,22.57561733,16.38870467,25.20086232,17.63939836,19.0691269,40,18.88696571,13.9146523,40
CMP_109,CMP,19.15730793,20.28300624,40,40,17.53268698,40,17.60784308,20.09028201,40,17.70166295,18.85615968,13.99663788,40,19.28241099,40,40,17.54282052,40,40,20.5439082,40,40,17.41268924,16.54112362,40,16.62095232,17.72080009,40,14.88145099,40,16.87228527,17.38564988,16.87018789,40,40,16.99375184,20.60814956,40,40,21.77566554,40,40,18.33364301,17.90751421,40,40,14.92490695,17.04072474
CMP_110,CMP,18.50490429,20.15180087,40,40,40,40,19.85922948,40,40,40,18.58001285,18.07114164,40,20.72066789,40,40,20.50218439,40,40,21.23412813,40,17.54253929,19.79753281,16.46024507,18.17844843,20.33901073,18.59689317,40,19.36168125,40,40,16.54274708,17.15856587,40,40,20.72318089,19.86700198,40,40,24.49080961,40,40,18.38336861,18.85477938,40,40,16.2277095,40
CMP_111,CMP,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,23.64240151,19.58122168,40,40,40,22.12871171,40,40,40,40,40,40,40,40,40,19.3130785,40
CMP_112,CMP,40,40,40,40,40,40,40,40,40,40,20.39382709,40,40,40,40,40,40,40,40,40,40,40,40,18.84131594,40,40,19.02721157,40,40,40,40,20.82548513,20.34979471,40,40,40,40,40,40,40,19.48864226,40,40,40,40,40,18.25693498,40
CMP_113,CMP,40,40,40,40,40,22.8992968,19.55098394,40,40,40,40,18.91971001,40,40,40,40,40,40,40,40,40,19.91739464,40,20.09702045,40,40,40,40,40,40,40,22.52186824,19.10304535,40,40,40,40,40,40,40,40,40,20.39447236,40,40,40,20.04329308,40
CMP_114,CMP,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,20.3775118,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
CMP_115,CMP,18.98113452,18.02298724,40,40,40,40,17.74180999,40,40,19.19435727,18.98880496,16.02011216,19.16323329,19.4843157,40,40,19.8639835,40,40,40,40,17.02804166,40,15.60076874,17.36390976,17.25144337,40,40,16.79347836,40,40,16.07826702,16.63787754,40,40,21.6249513,19.24782198,40,40,23.72528936,18.49878724,40,16.58858197,40,40,19.7436673,14.48054218,40
CMP_116,CMP,18.17525777,19.19971007,40,14.78566001,18.41511061,20.29781758,17.86224717,19.09827826,40,19.14705776,19.34080707,15.2820102,40,40,40,40,40,40,40,40,40,16.53765675,40,16.83446659,18.0396188,17.20767675,16.15182621,40,17.60783054,40,40,17.09907075,19.31200694,40,24.3589894,40,17.98469493,40,40,21.84865583,15.60107008,23.8442803,16.72400332,40,40,18.20181829,13.4502558,40
CMP_117,CMP,16.49786087,40,40,40,17.0346263,40,17.97377322,18.22154666,40,40,17.6238596,15.87424106,40,40,40,40,17.79086597,18.03698027,40,40,19.34241637,16.66703792,40,19.60063619,40,40,17.41948196,40,16.5233212,40,40,18.12136277,19.17715053,40,24.56571494,20.62277143,20.66225058,40,40,26.79562363,18.71270602,40,17.31317232,40,19.02253662,40,15.23428549,40
CMP_118,CMP,19.19538195,20.42150509,40,15.33908965,19.45926245,23.64090112,18.49741312,40,40,18.5120334,17.55268117,15.70808894,40,21.54726919,40,40,40,17.41430784,40,20.49728644,40,16.36081211,40,20.58301385,18.20675824,18.42960776,16.94347646,40,19.36335131,18.056778,40,18.44555419,17.63421189,40,23.68495855,40,17.80876164,40,40,22.85151361,15.08531418,23.1751618,16.27244448,40,40,19.70589494,13.44812066,40
CMP_119,CMP,17.54984949,19.78047416,40,40,18.94728269,40,19.34666624,17.70336288,40,19.36007588,17.52314172,12.91219228,19.00208627,19.25049457,18.2688197,40,17.60951279,17.87122959,40,40,40,40,17.17578283,16.60558205,40,20.21931997,17.73605634,40,15.03174106,17.7146555,17.69848455,17.39518348,17.09472268,20.38596454,40,16.82993732,19.07647464,18.93028776,40,21.69009003,19.82341168,40,17.44725592,16.86680186,40,19.35474697,13.26928394,17.35155783
